file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,date,class,label_first,label_second,label_third,label_fourth,real_label,log_label,cam
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_120_1_cam3.tif,30.15639166666667,30.13051111111111,30.14681585110673,30.136394426671057,19,2.534695445216049,7907921,17.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_0_2_cam3.tif,30.657186111111113,30.551427777777786,30.619052107273024,30.571931596430677,20,15.637527199074073,4106735,60.0,190513,5,1,5.0,,,1730000.0,6.238046103128794,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_120_2_cam3.tif,30.213566666666665,30.15241944444445,30.20615345451651,30.172487749187198,25,6.130497878858021,7895941,17.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/103_bioref_0_2_cam3.tif,28.54005,28.493513888888888,28.52974621342282,28.50518897176236,24,3.2263496327160497,8007323,16.0,190513,2,0,,0.0,2.0,1730.0,3.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_0_2_cam3.tif,25.72646111111111,25.70036111111111,25.721734143125104,25.709376412430444,18,2.1998629429012326,8163017,16.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/103_bioref_120_3_cam3.tif,26.931444444444452,26.899655555555555,26.92487953326259,26.910993151922593,24,1.8791521720678976,8159868,17.0,190513,2,0,,0.0,2.0,1730.0,3.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_240_3_cam3.tif,27.96438611111111,27.854102777777786,27.93805346868935,27.890037272051398,21,26.752773095678968,4839999,46.0,190513,5,1,5.0,,,1730000.0,6.238046103128794,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/103_bioref_0_3_cam3.tif,28.480427777777766,28.457127777777767,28.475530017997087,28.46560970422513,22,3.037709773919747,8013544,17.0,190513,2,0,,0.0,2.0,1730.0,3.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_240_3_cam3.tif,27.553872222222214,27.51935555555556,27.54502544549656,27.52855964709603,16,4.2268274359567855,7417121,20.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/102_bioref_0_1_cam3.tif,28.851830555555555,28.82788055555556,28.84474737220181,28.83524475742782,18,2.9394216813271634,8002948,18.0,190513,1,0,,0.0,1.0,173.0,2.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_0_1_cam3.tif,27.489413888888887,27.4553,27.476931770078224,27.462011285477338,19,3.961208485339508,7098115,22.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/103_bioref_120_2_cam3.tif,26.978613888888887,26.95515833333333,26.97450358868797,26.962823911312032,22,1.9022831442901205,8156596,20.0,190513,2,0,,0.0,2.0,1730.0,3.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/102_bioref_120_1_cam3.tif,26.83816944444445,26.812375,26.833251122799396,26.82333378460801,17,1.8161283125000005,8176482,15.0,190513,1,0,,0.0,1.0,173.0,2.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_3_cam3.tif,30.508944444444445,30.13351388888889,30.347787162089247,30.21871404161445,16,158.6805555300925,1431808,177.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/103_bioref_240_2_cam3.tif,25.148322222222234,25.12358055555556,25.14410294046023,25.132072152132373,19,1.6514727337962962,8328360,15.0,190513,2,0,,0.0,2.0,1730.0,3.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/102_bioref_240_1_cam3.tif,27.994572222222214,27.96975833333333,27.986590567600693,27.97634637684376,21,1.7892209699074106,8090215,17.0,190513,1,0,,0.0,1.0,173.0,2.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_2_cam3.tif,30.354319444444453,30.090888888888887,30.31366800688097,30.20106634497089,20,148.91732097608016,1450561,159.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_120_1_cam3.tif,25.25001944444445,25.212177777777786,25.241188786564212,25.22596834306541,16,3.9551016844135805,7182496,24.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_120_3_cam3.tif,30.59480555555556,30.550125,30.58863560827071,30.56842078061818,15,2.6891554066358,7868755,17.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_0_3_cam3.tif,26.762144444444445,26.726875,26.754534345382037,26.73743880276613,21,2.812591495370377,8164034,16.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/102_bioref_0_3_cam3.tif,28.86630833333333,28.83265,28.85892939665116,28.8397536589044,25,2.551772843364195,7995277,17.0,190513,1,0,,0.0,1.0,173.0,2.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_240_2_cam3.tif,29.635761111111112,29.598827777777768,29.62633781566045,29.609258295450662,20,2.2211993024691385,7791339,16.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_1_cam3.tif,30.3783,30.018366666666665,30.314978218071545,30.171397244891416,19,206.3268147214507,1796925,132.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/103_bioref_120_1_cam3.tif,27.062572222222233,27.034263888888887,27.055467842403175,27.04317975018941,21,1.9770597978395048,8119459,16.0,190513,2,0,,0.0,2.0,1730.0,3.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/103_bioref_0_1_cam3.tif,28.656577777777766,28.62713055555556,28.64745895685649,28.63406011721758,20,3.3713258595678983,7974864,18.0,190513,2,0,,0.0,2.0,1730.0,3.2380461031287955,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_240_1_cam3.tif,29.65124444444445,29.61763333333333,29.6407905074004,29.626150325932933,18,2.199336781635798,7791850,18.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_3_cam3.tif,30.232086111111112,29.964761111111113,30.16192439818775,30.02359995366412,21,208.25251565046293,1769026,136.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_120_2_cam3.tif,27.89700833333333,27.865436111111112,27.885642621891858,27.873947378108145,15,2.1117947206790144,7967816,16.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_240_1_cam3.tif,27.487275,27.458947222222214,27.48132100256863,27.466942886320247,22,1.9413524120370445,8125165,18.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/106_bioref_120_1_cam3.tif,31.103413888888888,30.934613888888887,31.060934490527487,30.99724134280584,18,32.15858461188273,4022564,57.0,190513,5,1,5.0,,,1730000.0,6.238046103128794,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_120_1_cam3.tif,27.938241666666666,27.904330555555557,27.93297165328359,27.917291031901595,26,2.1352572970679,7953355,19.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_240_2_cam3.tif,29.100525,28.981341666666665,29.05512154259552,29.002530216663732,21,27.05002904552474,4639080,44.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_120_3_cam3.tif,29.11481388888889,28.998527777777767,29.081076749911407,29.033130379718212,17,27.76810572145065,4057519,65.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_240_3_cam3.tif,26.228444444444445,26.210830555555557,26.22276838452013,26.21573726362801,19,1.7101962075617314,8238667,15.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_0_2_cam3.tif,28.209697222222214,28.164963888888888,28.19980809706459,28.17543745849097,23,4.246812601851854,6851099,25.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_0_3_cam3.tif,29.292527777777767,29.217519444444445,29.27231384126236,29.23812125133023,21,16.52282497608023,4047764,56.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_120_2_cam3.tif,29.065466666666666,28.913227777777767,29.04965430414791,28.99062912177802,17,27.739877968364212,4019861,56.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_240_3_cam3.tif,29.76633333333333,29.739847222222235,29.75729216744479,29.74449320292557,23,1.9365617037037,7933371,19.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_120_2_cam3.tif,24.898355555555554,24.866175,24.887516965152468,24.873663868180863,18,3.6916598819444384,7525004,20.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_0_3_cam3.tif,26.478102777777767,26.4538,26.47241850998272,26.461850193721,18,2.1243319043209894,8074954,17.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_120_2_cam3.tif,25.093580555555555,25.076922222222233,25.088969617829395,25.081425196985418,23,1.7704900570987665,8312428,16.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_0_1_cam3.tif,29.379569444444453,29.30140833333333,29.347774818007693,29.316127589399706,19,15.769192257715995,4140116,48.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_120_3_cam3.tif,25.14075,25.114994444444445,25.13503069066065,25.12347217970971,20,1.826607073302468,8293764,16.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_240_1_cam3.tif,26.24651111111111,26.21138611111111,26.23569023146296,26.221693009277786,17,4.094142278549382,7329525,21.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_240_2_cam3.tif,27.532041666666668,27.26663333333333,27.473529205283185,27.367513942864967,22,158.17770490123462,1972521,162.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_120_1_cam3.tif,29.305611111111112,29.082277777777787,29.23313191073707,29.130079200374034,18,161.63825757870353,1531290,162.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_0_3_cam3.tif,28.272822222222214,28.23188055555556,28.26366724811569,28.24458099262505,18,4.18630601311728,6871126,24.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_0_1_cam3.tif,26.35013055555555,26.325475,26.340428766733087,26.330930214748392,15,2.2018537399691405,8089677,19.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_0_1_cam3.tif,27.82226944444445,27.689102777777766,27.77940184056615,27.71728565943384,21,62.96968958256149,1992074,128.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_240_3_cam3.tif,26.328977777777766,26.3097,26.32352469129577,26.31492401240793,17,1.909182452160491,8172692,17.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_240_2_cam3.tif,26.214619444444452,26.196027777777786,26.210862649231753,26.202438554471946,21,1.7108104390432113,8237113,16.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_120_3_cam3.tif,24.865127777777786,24.834038888888887,24.856824479941444,24.84195802005856,21,3.6914414498456765,7548571,20.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_240_3_cam3.tif,26.665011111111113,26.64470833333333,26.657666951302645,26.64991573388255,19,1.7288706905864208,8185320,16.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_0_2_cam3.tif,25.7039,25.68243333333333,25.697611417454468,25.689792101064054,18,1.6713509058641967,8281479,16.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_240_1_cam3.tif,29.086630555555555,28.98386944444445,29.067826119822627,29.013442213510732,21,27.038595790123487,4628875,51.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_0_2_cam3.tif,27.82575833333333,27.61063055555556,27.75860388134151,27.67997454458442,18,66.03009648842603,1951810,114.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_0_3_cam3.tif,27.779552777777766,27.601094444444445,27.719144340458442,27.643471678060077,17,69.38358698996913,1917756,112.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_120_3_cam3.tif,26.796941666666665,26.77279166666667,26.79202118673731,26.782583165114538,17,2.0140776766975312,8097091,18.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_240_2_cam3.tif,29.752236111111113,29.730202777777766,29.74541796574193,29.736864534258064,18,1.9399437785493845,7934584,16.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_240_1_cam3.tif,26.66560833333333,26.64651666666667,26.661793714468235,26.653033970716947,20,1.7248960254629604,8188219,16.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_0_1_cam3.tif,25.70666666666667,25.685191666666668,25.69917181598671,25.69008670253181,24,1.6724016820987682,8283692,17.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_240_2_cam3.tif,26.22851944444445,26.187647222222214,26.21808678040325,26.20119442330043,18,4.092848003858031,7321615,22.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_0_2_cam3.tif,24.811522222222226,24.791138888888888,24.803472381939287,24.79540956250516,21,2.078703293981479,8362310,16.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_120_1_cam3.tif,25.322536111111113,25.30840833333333,25.31987139647996,25.312965085001515,22,1.673333567901239,8307966,17.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_0_2_cam3.tif,29.23435833333333,29.162336111111113,29.21279734820197,29.17746728142765,24,16.02194874537034,4109621,52.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_120_2_cam3.tif,25.322852777777786,25.30310833333333,25.315023177679468,25.306523303802013,19,1.6754834135802468,8313285,16.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_0_2_cam3.tif,26.996572222222234,26.97771944444445,26.992981239163427,26.98496746454029,22,2.3673171003086444,8125077,16.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_0_2_cam3.tif,26.40303333333333,26.384197222222234,26.397039113376536,26.389075701438287,20,2.170950024691359,8082727,18.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_120_3_cam3.tif,27.479572222222235,27.457680555555555,27.47412705738213,27.464204794469715,21,1.7784276342592609,8099635,17.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_240_3_cam3.tif,29.08773055555556,28.9824,29.056683337507106,29.012561106937326,18,27.269735671296363,4641897,48.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_0_3_cam3.tif,26.8928,26.87374166666667,26.88879641070932,26.881454144846238,14,1.9004782129629605,8132421,15.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_240_3_cam3.tif,26.223394444444452,26.185541666666666,26.212556916605177,26.197486138950378,19,4.0853062183641935,7325661,22.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_0_1_cam3.tif,24.81623888888889,24.792747222222214,24.81059570244265,24.801465408668452,18,2.1683258117283954,8358182,15.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_0_1_cam3.tif,28.163897222222214,28.13441666666667,28.15940341492922,28.14631223321893,20,4.202224097993831,6895144,23.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_120_2_cam3.tif,27.47504444444445,27.4555,27.4702455829243,27.461075805964605,22,1.7800628773148133,8100408,16.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_120_1_cam3.tif,25.113888888888887,25.04826666666667,25.114424476902308,25.07659802309769,10,1.935362304783952,8303872,16.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_120_3_cam3.tif,29.264788888888887,29.03321111111111,29.219394799370004,29.11288955248186,20,164.63009934027775,1539267,148.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_240_2_cam3.tif,26.67168611111111,26.649702777777787,26.66670616889059,26.657944201479783,15,1.7228402885802454,8186758,15.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_240_1_cam3.tif,26.187502777777766,26.16798055555555,26.181702762093863,26.1730539045728,22,1.7113312006172838,8242540,18.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_120_2_cam3.tif,29.202330555555548,29.008177777777767,29.166518522138173,29.06737481119518,21,162.2973873626547,1539132,161.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/105_bioref_120_1_cam3.tif,24.897577777777766,24.8601,24.886300555031266,24.87076592645022,16,3.678622924382712,7504126,22.0,190517,4,1,4.0,,,149500.0,5.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_120_3_cam3.tif,25.331322222222234,25.305827777777786,25.323548483959165,25.314390127151945,17,1.6814727970679042,8312716,17.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_0_3_cam3.tif,25.69833333333333,25.675902777777786,25.691654703422962,25.68312409287333,21,1.6869353526234578,8278968,15.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/102_bioref_0_3_cam3.tif,24.845797222222235,24.82709166666667,24.83930702088704,24.830962979112957,18,2.029538219135802,8358526,16.0,190517,1,0,,0.0,1.0,149.5,2.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_240_2_cam3.tif,26.315827777777766,26.29913611111111,26.31167854018452,26.30408470055623,18,1.9017959266975304,8173945,16.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_240_1_cam3.tif,27.472005555555555,27.22188333333333,27.42791692477034,27.312037334488917,17,157.74827779629575,2002435,132.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_120_1_cam3.tif,27.50514166666667,27.485888888888887,27.49923131644649,27.4909149798498,22,1.7854543904320996,8093729,16.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/103_bioref_0_1_cam3.tif,27.00980833333333,26.986127777777767,27.00403142723666,26.99210060980037,22,2.5333403657407456,8127260,17.0,190517,2,0,,0.0,2.0,1495.0,3.1746411926604483,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_240_1_cam3.tif,26.31221944444445,26.29578055555556,26.30713844694248,26.29933442342789,21,1.90518491280864,8176379,18.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/107_bioref_240_3_cam3.tif,27.49493333333333,27.279555555555554,27.45046521092997,27.35118136314411,19,157.53239636188292,1962703,121.0,190517,6,1,6.0,,,14950000.0,7.17464119266045,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/104_bioref_120_2_cam3.tif,26.75481666666667,26.736002777777767,26.75044960397141,26.741464655287853,17,2.0051703564814805,8100579,17.0,190517,3,0,,1.0,,14950.0,4.174641192660449,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/101_bioref_240_1_cam3.tif,29.76478611111111,29.74179444444445,29.757857137608674,29.747740825354285,19,1.9445538225308647,7936639,20.0,190517,0,0,,0.0,0.0,17.0,1.230448921378274,cam3
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190517/cam3(10^1=17) (10^2=149.5)/106_bioref_120_1_cam3.tif,29.064916666666665,28.936025,29.022451124580442,28.96484137541956,18,27.468235827932137,3994144,67.0,190517,5,1,5.0,,,1495000.0,6.17464119266045,cam3
